date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5
2016-01-26 23:40:00,90,20,21.2,45.79666667,20.79,44.56,20.79,45.16333333,21.19333333,45.03,18.1,74.40277778
2016-01-26 23:50:00,60,30,21.26,45.59,20.79,44.36,20.79,45.09,21.5,44.63333333,18.05,72.31666667
2016-01-27 00:00:00,50,20,21.29,45.36333333,20.79,44.2,20.79,45.06,21.5,44.5,18,69.89166667
2016-01-27 00:10:00,50,20,21.29,45.23,20.76,44.06,20.73,45,21.29,44.8,18,67.18111111
2016-01-27 00:20:00,50,10,21.29,45.045,20.7,44,20.79,44.9,21.23,45,17.95111111,65.15888889
2016-01-27 00:30:00,40,0,21.2,44.86333333,20.7,44,20.79,44.82666667,21.06666667,45.09,17.945,64.05611111
2016-01-27 00:40:00,50,0,21.2,44.79,20.7,43.93333333,20.7,44.43,20.92666667,45.16333333,17.89,63.54055556
2016-01-27 00:50:00,30,0,21.2,44.66333333,20.6,43.7,20.7,44.15666667,20.745,45.145,17.89,63.18722222
2016-01-27 01:00:00,20,0,21.13333333,44.59,20.6,43.62666667,20.6,43.76,20.56666667,45.23,17.89,62.91944444
2016-01-27 01:10:00,20,0,21.1,44.56,20.56666667,43.59,20.6,43.56666667,20.42666667,45.29,17.86222222,62.50888889
2016-01-27 01:20:00,30,0,21.03333333,44.43333333,20.5,43.59,20.56666667,43.53,20.35666667,45.4,17.81222222,62.02833333
2016-01-27 01:30:00,40,0,21,44.29,20.42666667,43.5,20.5,43.59,20.23,45.4,17.79,61.61333333
2016-01-27 01:40:00,50,0,21,44.23,20.42666667,43.43333333,20.39,43.545,20.16666667,45.5,17.79,61.22555556
2016-01-27 01:50:00,50,0,20.89,44.2,20.35666667,43.4,20.39,43.5,20.03333333,45.5,17.79,60.83111111
2016-01-27 02:00:00,40,0,20.89,44.2,20.29,43.4,20.39,43.56,19.96333333,45.59,17.79,60.50333333
2016-01-27 02:10:00,40,0,20.85666667,44.16333333,20.26,43.5,20.39,43.59,19.89,45.66333333,17.79,60.17222222
2016-01-27 02:20:00,40,0,20.79,44.09,20.2,43.5,20.32333333,43.59,19.85666667,45.7,17.79,59.86888889
2016-01-27 02:30:00,40,0,20.79,44.09,20.2,43.5,20.29,43.59,19.79,45.7,17.79,59.62
2016-01-27 02:40:00,40,0,20.73,44.09,20.13333333,43.5,20.29,43.66333333,19.7,45.9,17.79,59.41555556
2016-01-27 02:50:00,40,0,20.7,44.09,20.1,43.59,20.29,43.7,19.7,45.9,17.78,59.155
2016-01-27 03:00:00,20,0,20.7,44.09,20.03333333,43.53,20.29,43.7,19.66666667,45.9,17.765,58.95777778
2016-01-27 03:10:00,30,0,20.66666667,44.16333333,20,43.59,20.26,43.63333333,19.6,45.9,17.7,58.745
2016-01-27 03:20:00,20,0,20.6,44.09,19.9725,43.59,20.2,43.5,19.5,45.93333333,17.72,58.57333333
2016-01-27 03:30:00,40,0,20.6,44.2,19.89,43.59,20.16666667,43.36333333,19.5,46,17.7,58.45
2016-01-27 03:40:00,40,0,20.525,44.2,19.85666667,43.7,20.1,43.36333333,19.46333333,46.06,17.7,58.29333333
2016-01-27 03:50:00,40,0,20.5,44.26,19.79,43.7,20,43.32666667,19.39,46,17.7,58.145
2016-01-27 04:00:00,40,0,20.5,44.32666667,19.79,43.7,20,43.4,19.39,46.045,17.7,57.99222222
2016-01-27 04:10:00,50,0,20.42666667,44.32666667,19.79,43.7,20,43.43333333,19.39,46.2,17.7,57.82666667
2016-01-27 04:20:00,50,0,20.39,44.23,19.7,43.79,19.92666667,43.5,19.32333333,46.2,17.7,57.69666667
2016-01-27 04:30:00,40,0,20.39,44.29,19.7,43.79,19.89,43.53,19.29,46.2,17.7,57.565
2016-01-27 04:40:00,40,0,20.35666667,44.32666667,19.7,43.79,19.89,43.59,19.29,46.26,17.7,57.43888889
2016-01-27 04:50:00,30,0,20.29,44.4,19.7,43.79,19.89,43.59,19.23,46.23,17.7,57.345
2016-01-27 05:00:00,20,0,20.29,44.5,19.63333333,43.82666667,19.89,43.7,19.23,46.29,17.7,57.22888889
2016-01-27 05:10:00,20,0,20.29,44.5,19.63333333,43.82666667,19.82333333,43.62666667,19.2,46.29,17.7,57.12666667
2016-01-27 05:20:00,20,0,20.2,44.4,19.6,43.82666667,19.79,43.62666667,19.2,46.29,17.7,57.04944444
2016-01-27 05:30:00,50,0,20.2,44.46666667,19.6,43.9,19.73,43.7,19.2,46.36333333,17.68888889,56.92111111
2016-01-27 05:40:00,50,0,20.2,44.59,19.56666667,43.93333333,19.7,43.79,19.2,46.36333333,17.67777778,56.835
2016-01-27 05:50:00,40,0,20.2,44.66333333,19.5,44.06,19.7,43.86333333,19.1,46.4,17.65555556,56.735
2016-01-27 06:00:00,40,0,20.1,44.7,19.5,44.09,19.7,43.93333333,19.1,46.4,17.62777778,56.63277778
2016-01-27 06:10:00,50,0,20.1,44.76,19.5,44.09,19.7,44,19.1,46.43333333,17.6,56.545
2016-01-27 06:20:00,40,0,20.1,44.82666667,19.39,44.09,19.7,44,19.1,46.5,17.63333333,56.49444444
2016-01-27 06:30:00,40,0,20.1,44.9,19.39,44.1725,19.7,44,19.06666667,46.46666667,17.61111111,56.43333333
2016-01-27 06:40:00,40,0,20,44.79,19.39,44.26,19.7,44.03,19,46.4,17.6,56.35722222
2016-01-27 06:50:00,20,10,20,44.8175,19.39,44.32666667,19.7,44.09,19,46.4,17.6,56.29
2016-01-27 07:00:00,60,10,20,44.96666667,19.32333333,44.4,19.7,44.12666667,19,46.46666667,17.6,56.235
2016-01-27 07:10:00,20,10,19.89,45.46333333,19.29,44.43333333,19.7,44.2,19,46.5,17.61666667,56.2
2016-01-27 07:20:00,40,10,19.96333333,45.66333333,19.29,44.56,19.7,44.2,19,46.53,17.60555556,56.10833333
2016-01-27 07:30:00,110,0,19.96333333,45.86333333,19.29,44.65666667,19.63333333,44.12666667,19,46.59,17.6,56.09
2016-01-27 07:40:00,310,0,19.89,45.86333333,19.29,44.86333333,19.6,44.23,19,46.59,17.6,56.07
2016-01-27 07:50:00,50,0,19.89,45.93333333,19.26,44.86333333,19.675,44.47,18.92666667,46.66333333,17.6,56.055
2016-01-27 08:00:00,60,0,19.82333333,46.06,19.2,44.86333333,19.7,44.59,18.89,46.7,17.6,56.01
2016-01-27 08:10:00,60,0,19.79,46.09,19.2,44.9,19.7,44.62666667,18.89,46.7,17.6,56
2016-01-27 08:20:00,60,0,19.79,46.03,19.2,44.9,19.7,44.7,18.89,46.73,17.6,55.93333333
2016-01-27 08:30:00,60,0,19.79,46,19.2,45,19.79,44.73,18.89,46.79,17.6,55.8947619
2016-01-27 08:40:00,60,0,19.79,46,19.2,45,19.79,44.79,18.89,46.79,17.6,55.82666667
2016-01-27 08:50:00,60,0,19.79,46,19.2,45.03,19.79,44.82666667,18.89,46.86333333,17.6,55.79
2016-01-27 09:00:00,50,0,19.79,46,19.2,45.09,19.79,44.9,18.79,46.79,17.6,55.745
2016-01-27 09:10:00,60,0,19.79,45.96666667,19.2,45.09,19.79,44.9,18.79,46.79,17.6,55.7
2016-01-27 09:20:00,40,0,19.79,45.9,19.13333333,45.09,19.85666667,44.96666667,18.79,46.79,17.6,55.7
2016-01-27 09:30:00,50,0,19.79,45.9,19.1,45.2,19.89,45,18.79,46.79,17.6,55.63277778
2016-01-27 09:40:00,390,0,19.79,45.9,19.1,45.2,19.89,45,18.79,46.79,17.6,55.59
2016-01-27 09:50:00,340,0,19.79,45.9,19.1,45.26,19.89,45,18.79,46.86333333,17.58888889,55.59
2016-01-27 10:00:00,40,0,19.73,45.96666667,19.1,45.29,19.89,45,18.79,46.9,17.58888889,55.545
2016-01-27 10:10:00,20,0,19.7,46.145,19.1,45.29,19.92666667,45.09,18.73,46.9,17.6,55.5
2016-01-27 10:20:00,20,0,19.7,46.2,19.1,45.4,20,45.03,18.745,46.95,17.58888889,55.5
2016-01-27 10:30:00,20,0,19.7,46.2,19.1,45.4,19.96333333,45,18.7,47,17.56111111,55.46111111
2016-01-27 10:40:00,30,0,19.7,46.2,19,45.4,19.89,45,18.7,47,17.55,55.42222222
2016-01-27 10:50:00,40,0,19.7,46.12666667,19,45.4,19.85666667,45,18.7,47.03,17.55,55.4
2016-01-27 11:00:00,50,0,19.7,46.09,19,45.43333333,19.79,45,18.7,47.09,17.52777778,55.4
2016-01-27 11:10:00,50,0,19.7,46.09,19,45.5,19.79,45.06,18.7,47.09,17.54444444,55.35722222
2016-01-27 11:20:00,40,0,19.7,46.09,19,45.5,19.89,45.12666667,18.7,47.09,17.51666667,55.31444444
2016-01-27 11:30:00,40,0,19.7,46.09,19,45.5,19.89,45.2,18.7,47.2,17.52222222,55.29
2016-01-27 11:40:00,40,0,19.76,46.06,19,45.53,19.89,45.2,18.7,47.2,17.53333333,55.27
2016-01-27 11:50:00,40,0,19.7,46,19,45.59,19.89,45.2,18.7,47.2,17.51111111,55.215
2016-01-27 12:00:00,40,0,19.7,46,19,45.59,19.89,45.2,18.7,47.2,17.51666667,55.2
2016-01-27 12:10:00,40,0,19.76,46,19,45.59,19.89,45.2,18.6,47.12666667,17.55555556,55.2
2016-01-27 12:20:00,30,0,19.7,46,19,45.59,19.89,45.2,18.6,47.2,17.51666667,55.145
2016-01-27 12:30:00,30,0,19.76,46,18.92666667,45.59,19.89,45.2,18.6,47.2,17.5,55.11444444
2016-01-27 12:40:00,30,0,19.76,46,18.89,45.7,19.96333333,45.16333333,18.6,47.2,17.5,55.09
2016-01-27 12:50:00,20,0,19.76,46,18.9175,45.7,19.89,45.16333333,18.6,47.2,17.5,55.09
2016-01-27 13:00:00,40,0,19.7,46,18.92666667,45.7,19.89,45.09,18.6,47.26,17.5,55.065
2016-01-27 13:10:00,40,0,19.7,46,18.89,45.73,19.82333333,45.09,18.6,47.29,17.53333333,55
2016-01-27 13:20:00,40,0,19.79,46,18.89,45.79,19.79,45.12666667,18.6,47.29,17.53333333,55
2016-01-27 13:30:00,40,0,19.7,46,18.89,45.79,19.79,45.12666667,18.6,47.29,17.5,54.95555556
2016-01-27 13:40:00,50,0,19.7,46,18.89,45.79,19.89,45.2,18.6,47.29,17.5,54.98333333
2016-01-27 13:50:00,40,0,19.7,46,18.89,45.79,19.89,45.2,18.6,47.29,17.5,54.91111111
2016-01-27 14:00:00,60,0,19.7,46,18.89,45.79,19.89,45.2,18.6,47.29,17.5,54.88166667
2016-01-27 14:10:00,40,0,19.7,46,18.89,45.79,19.89,45.2,18.6,47.36333333,17.5,54.85111111
2016-01-27 14:20:00,30,0,19.7,46,18.89,45.79,19.89,45.2,18.56666667,47.4,17.5,54.79
2016-01-27 14:30:00,40,0,19.7,46,18.89,45.9,19.89,45.2,18.5,47.4,17.5,54.79
2016-01-27 14:40:00,40,0,19.7,46,18.89,45.9,19.89,45.2,18.5,47.4,17.5,54.79
2016-01-27 14:50:00,40,0,19.7,46.06,18.89,45.9,19.89,45.2,18.5,47.4,17.5,54.755
2016-01-27 15:00:00,30,0,19.7,46.06,18.89,45.9,19.89,45.2,18.5,47.43333333,17.5,54.7
2016-01-27 15:10:00,20,0,19.7,46.09,18.79,45.79,19.89,45.26,18.5,47.43333333,17.5,54.7
2016-01-27 15:20:00,30,0,19.7,46.09,18.79,45.86333333,19.89,45.2,18.5,47.5,17.5,54.68166667
2016-01-27 15:30:00,20,0,19.7,46.12666667,18.79,45.9,19.89,45.2,18.5,47.5,17.5,54.62666667
2016-01-27 15:40:00,50,0,19.7,46.2,18.79,45.9,19.82333333,45.2,18.5,47.5,17.5,54.59
2016-01-27 15:50:00,40,0,19.63333333,46.03,18.79,45.9,19.79,45.2,18.5,47.5,17.5,54.59
2016-01-27 16:00:00,30,0,19.7,46.09,18.79,45.9,19.79,45.2,18.5,47.5,17.5,54.59
2016-01-27 16:10:00,50,0,19.6,46,18.79,45.9,19.85666667,45.26,18.5,47.5,17.5,54.585
2016-01-27 16:20:00,40,0,19.6,46,18.79,45.9,19.79,45.2,18.5,47.5,17.5,54.56
2016-01-27 16:30:00,40,0,19.6,46,18.79,45.9,19.82333333,45.23,18.5,47.5,17.5,54.54
2016-01-27 16:40:00,50,0,19.6,46,18.76,46,19.89,45.29,18.445,47.45,17.5,54.51
2016-01-27 16:50:00,40,0,19.6,46,18.7,46,19.89,45.29,18.42666667,47.43333333,17.5,54.5
2016-01-27 17:00:00,40,0,19.6,46.09,18.7,46,19.89,45.29,18.42666667,47.43333333,17.5,54.5
2016-01-27 17:10:00,40,0,19.6,46.09,18.7,46,19.89,45.29,18.39,47.4,17.5,54.5
2016-01-27 17:20:00,40,0,19.56666667,46.09,18.7,46.03,19.89,45.29,18.39,47.46666667,17.5,54.47777778
2016-01-27 17:30:00,30,0,19.5,46.09,18.7,46.03,19.89,45.29,18.39,47.5,17.5,54.49444444
2016-01-27 17:40:00,30,0,19.5,46.09,18.7,46.09,19.89,45.29,18.39,47.5,17.5,54.46111111
2016-01-27 17:50:00,20,0,19.5,46.16333333,18.7,46.09,19.89,45.23,18.39,47.5,17.5,54.46111111
2016-01-27 18:00:00,30,0,19.5,46.2,18.7,46.09,19.89,45.2,18.39,47.56,17.5,54.43333333
2016-01-27 18:10:00,40,0,19.5,46.2,18.7,46.16333333,19.89,45.2,18.39,47.59,17.5,54.43333333
2016-01-27 18:20:00,40,0,19.5,46.23,18.7,46.12666667,19.85666667,45.2,18.39,47.59,17.48777778,54.38777778
2016-01-27 18:30:00,50,0,19.5,46.29,18.7,46.2,19.79,45.2,18.39,47.59,17.48777778,54.38777778
2016-01-27 18:40:00,40,0,19.5,46.29,18.66666667,46.2,19.79,45.2,18.32333333,47.59,17.48777778,54.41
2016-01-27 18:50:00,40,0,19.42666667,46.29,18.66666667,46.26,19.79,45.12666667,18.39,47.66333333,17.45722222,54.35722222
2016-01-27 19:00:00,40,0,19.39,46.29,18.63333333,46.23,19.79,45.16333333,18.39,47.66333333,17.45722222,54.35722222
2016-01-27 19:10:00,40,0,19.39,46.29,18.7,46.29,19.79,45.16333333,18.29,47.7,17.48166667,54.38166667
2016-01-27 19:20:00,50,0,19.39,46.32666667,18.65,46.3,19.82333333,45.23,18.29,47.7,17.45722222,54.35722222
2016-01-27 19:30:00,40,0,19.39,46.4,18.6,46.29,19.89,45.29,18.29,47.7,17.39611111,54.29611111
2016-01-27 19:40:00,30,0,19.39,46.43333333,18.6,46.29,19.89,45.29,18.29,47.7,17.445,54.31444444
2016-01-27 19:50:00,40,0,19.365,46.5,18.6,46.29,19.89,45.29,18.29,47.76,17.42055556,54.245
2016-01-27 20:00:00,30,0,19.29,46.5,18.6,46.29,19.89,45.26,18.29,47.79,17.445,54.255
2016-01-27 20:10:00,20,0,19.29,46.59,18.6,46.4,19.89,45.26,18.29,47.79,17.43277778,54.245
2016-01-27 20:20:00,20,0,19.29,46.59,18.53333333,46.4,19.84,45.245,18.29,47.82666667,17.40222222,54.21
2016-01-27 20:30:00,30,0,19.29,46.59,18.6,46.5,19.79,45.2,18.29,47.9,17.39,54.22
2016-01-27 20:40:00,40,0,19.29,46.66333333,18.6,46.5,19.79,45.2,18.29,47.9,17.39,54.2
2016-01-27 20:50:00,40,0,19.29,46.7,18.6,46.5,19.79,45.2,18.29,47.9,17.39,54.2
2016-01-27 21:00:00,50,0,19.29,46.76,18.53333333,46.5,19.79,45.2,18.2,47.79,17.39,54.2
2016-01-27 21:10:00,30,0,19.29,46.79,18.5,46.53,19.79,45.29,18.2,47.79,17.39,54.18166667
2016-01-27 21:20:00,40,0,19.29,46.79,18.5,46.59,19.79,45.29,18.29,48,17.39,54.12666667
2016-01-27 21:30:00,40,0,19.29,46.79,18.5,46.62666667,19.79,45.29,18.23,47.93333333,17.39,54.10222222
2016-01-27 21:40:00,50,0,19.29,46.79,18.5,46.7,19.79,45.29,18.2,47.9,17.39,54.11444444
2016-01-27 21:50:00,40,0,19.29,46.9,18.5,46.7,19.79,45.29,18.2,47.96666667,17.39,54.11444444
2016-01-27 22:00:00,50,0,19.23,46.82666667,18.5,46.7,19.79,45.29,18.2,48,17.39,54.09
2016-01-27 22:10:00,40,0,19.29,46.9,18.5,46.73,19.79,45.29,18.2,48,17.39,54.09
2016-01-27 22:20:00,40,0,19.23,46.82666667,18.5,46.79,19.79,45.29,18.2,48,17.39,54.09
2016-01-27 22:30:00,40,0,19.2,46.9,18.5,46.745,19.79,45.29,18.2,48,17.39,54.09
2016-01-27 22:40:00,30,0,19.2,46.9,18.5,46.79,19.79,45.29,18.2,48.03,17.39,54.09
2016-01-27 22:50:00,30,0,19.2,46.9,18.5,46.79,19.79,45.29,18.2,48.09,17.39,54.09
2016-01-27 23:00:00,20,0,19.2,46.925,18.5,46.79,19.79,45.29,18.2,48.09,17.39,54.09
2016-01-27 23:10:00,30,0,19.2,47,18.5,46.86333333,19.79,45.26,18.2,48.12666667,17.39,54.07
2016-01-27 23:20:00,20,0,19.2,47,18.5,46.93333333,19.79,45.2,18.13333333,48.2,17.39,54.09
2016-01-27 23:30:00,50,0,19.2,47,18.5,46.93333333,19.79,45.2,18.1,48.2,17.39,54.075
2016-01-27 23:40:00,40,0,19.2,47.09,18.5,47,19.79,45.29,18.1,48.2,17.39,54.045
2016-01-27 23:50:00,40,0,19.2,47.09,18.5,47,19.79,45.29,18.1,48.23,17.39,54.015
2016-01-28 00:00:00,40,0,19.2,47.09,18.39,46.9,19.79,45.29,18.1,48.29,17.39,54
2016-01-28 00:10:00,40,0,19.13333333,47.16333333,18.39,46.9,19.79,45.29,18.1,48.29,17.39,54
2016-01-28 00:20:00,40,0,19.1,47.2,18.46333333,47.06,19.79,45.29,18.1,48.29,17.39,54
2016-01-28 00:30:00,50,0,19.1,47.2,18.46333333,47.06,19.79,45.36333333,18.1,48.32666667,17.39,54
2016-01-28 00:40:00,50,0,19.1,47.23,18.39,47.09,19.79,45.4,18.1,48.4,17.39,54
2016-01-28 00:50:00,40,0,19.1,47.29,18.39,47.09,19.79,45.4,18.1,48.4,17.39,54
2016-01-28 01:00:00,40,0,19.1,47.4,18.39,47.09,19.79,45.4,18.1,48.46666667,17.39,54
2016-01-28 01:10:00,40,0,19.1,47.4,18.39,47.16333333,19.79,45.4,18.1,48.5,17.39,53.98888889
2016-01-28 01:20:00,20,0,19.1,47.4,18.39,47.23,19.79,45.4,18.1,48.5,17.37888889,53.98888889
2016-01-28 01:30:00,20,0,19.1,47.4,18.39,47.29,19.79,45.4,18.1,48.5,17.35666667,54
2016-01-28 01:40:00,30,0,19.1,47.43333333,18.39,47.245,19.79,45.32666667,18.1,48.5,17.39,53.98333333
2016-01-28 01:50:00,30,0,19.1,47.5,18.39,47.2,19.79,45.4,18.1,48.59,17.35666667,53.99444444
2016-01-28 02:00:00,50,0,19.1,47.5,18.39,47.2,19.76,45.32666667,18.1,48.5675,17.37888889,53.96111111
2016-01-28 02:10:00,50,0,19.1,47.5,18.39,47.2,19.7,45.4,18.1,48.56,17.36777778,53.93333333
2016-01-28 02:20:00,30,0,19.1,47.5,18.39,47.2,19.79,45.5,18.1,48.5,17.36777778,53.93333333
2016-01-28 02:30:00,40,0,19,47.4,18.35666667,47.16333333,19.79,45.5,18.1,48.5,17.34555556,53.93333333
2016-01-28 02:40:00,50,0,19,47.4,18.35666667,47.09,19.79,45.5,18,48.4,17.34555556,53.9
2016-01-28 02:50:00,30,0,19,47.4,18.32333333,47.09,19.79,45.5,18,48.4,17.34555556,53.86333333
2016-01-28 03:00:00,50,0,19,47.32666667,18.39,47.09,19.79,45.5,18.06666667,48.43,17.35666667,53.88777778
2016-01-28 03:10:00,50,0,19,47.29,18.39,47.09,19.79,45.5,18,48.29,17.31777778,53.80833333
2016-01-28 03:20:00,40,0,19,47.23,18.39,47.03,19.79,45.5,18,48.2,17.30666667,53.79
2016-01-28 03:30:00,40,0,19,47.2,18.35666667,46.96666667,19.79,45.46666667,18,48.2,17.31777778,53.79
2016-01-28 03:40:00,40,0,19,47.2,18.29,46.9,19.79,45.4,18,48.09,17.29,53.79
2016-01-28 03:50:00,30,0,19,47.2,18.35666667,46.9,19.79,45.4,18,48.09,17.29,53.785
2016-01-28 04:00:00,10,0,19,47.12666667,18.29,46.9,19.73,45.4,18,48.09,17.29,53.74
2016-01-28 04:10:00,20,0,19,47.09,18.29,46.9,19.7,45.29,18,48.03,17.29,53.71
2016-01-28 04:20:00,30,0,19,47.09,18.29,46.9,19.7,45.29,18,48,17.29,53.7
2016-01-28 04:30:00,50,0,18.96333333,47.06,18.26,46.86333333,19.6,45.16333333,18,47.93333333,17.29,53.63277778
2016-01-28 04:40:00,50,0,18.96333333,47,18.2,46.73,19.6,45.16333333,18,47.9,17.29,53.59
2016-01-28 04:50:00,40,0,18.89,46.9,18.245,46.745,19.6,45.16333333,17.92666667,47.9,17.29,53.585
2016-01-28 05:00:00,40,0,18.89,46.9,18.2,46.7,19.6,45.09,17.945,47.845,17.29,53.53
2016-01-28 05:10:00,40,0,18.89,46.9,18.2,46.7,19.53333333,45.09,17.96333333,47.76,17.29,53.5
2016-01-28 05:20:00,40,0,18.89,46.9,18.16666667,46.7,19.53333333,45.09,17.89,47.7,17.29,53.47777778
2016-01-28 05:30:00,40,0,18.89,46.79,18.16666667,46.7,19.5,45.09,17.89,47.7,17.29,53.43888889
2016-01-28 05:40:00,40,0,18.89,46.79,18.1,46.66333333,19.5,45.0675,17.89,47.7,17.29,53.4
2016-01-28 05:50:00,50,0,18.89,46.79,18.1,46.59,19.5,45.06,17.89,47.66333333,17.29,53.4
2016-01-28 06:00:00,40,0,18.89,46.76,18.16666667,46.59,19.6,45.12666667,17.89,47.59,17.29,53.4
2016-01-28 06:10:00,40,0,18.89,46.7,18.1,46.59,19.6,45.12666667,17.89,47.59,17.29,53.30833333
2016-01-28 06:20:00,20,0,18.89,46.7,18.1,46.59,19.63333333,45.12666667,17.89,47.59,17.29,53.29
2016-01-28 06:30:00,20,0,18.89,46.7,18.1,46.59,19.7,45.2,17.89,47.56,17.29,53.235
2016-01-28 06:40:00,20,0,18.79,46.59,18.1,46.59,19.7,45.09,17.89,47.5,17.29,53.21
2016-01-28 06:50:00,40,0,18.79,46.59,18.1,46.59,19.7,45.09,17.85666667,47.4,17.29,53.21
2016-01-28 07:00:00,50,0,18.79,46.59,18.1,46.59,19.6,45,17.85666667,47.4,17.29,53.2
2016-01-28 07:10:00,40,0,18.79,46.59,18.1,46.59,19.6,45,17.79,47.26,17.29,53.19388889
2016-01-28 07:20:00,40,0,18.79,46.5,18.06666667,46.56,19.6,45,17.79,47.2,17.27,53.15722222
2016-01-28 07:30:00,40,0,18.79,46.5,18,46.5,19.6,45,17.79,47.2,17.29,53.16333333
2016-01-28 07:40:00,40,0,18.79,46.5,18,46.5,19.7,45,17.79,47.2,17.29,53.15722222
2016-01-28 07:50:00,30,0,18.79,46.5,18,46.5,19.7,45,17.79,47.09,17.29,53.15722222
2016-01-28 08:00:00,40,0,18.79,46.5,18,46.5,19.7,44.96666667,17.79,47.09,17.29,53.09
2016-01-28 08:10:00,50,0,18.79,46.43333333,18,46.46666667,19.7,44.96666667,17.79,47,17.29,53.09
2016-01-28 08:20:00,30,0,18.76,46.4,18,46.4,19.7,44.9,17.76,47,17.28,53.08
2016-01-28 08:30:00,40,0,18.76,46.4,17.89,46.4,19.7,44.82666667,17.76,46.93333333,17.28,53.065
2016-01-28 08:40:00,10,0,18.7,46.345,17.89,46.4,19.7,44.79,17.76,46.9,17.29,53.045
2016-01-28 08:50:00,20,0,18.7,46.29,17.89,46.32666667,19.7,44.7225,17.7,46.9,17.245,52.965
2016-01-28 09:00:00,40,0,18.7,46.29,17.89,46.32666667,19.7,44.62666667,17.7,46.79,17.225,52.92777778
2016-01-28 09:10:00,40,0,18.7,46.2,17.89,46.29,19.6,44.53,17.7,46.79,17.25,52.93777778
2016-01-28 09:20:00,40,0,18.7,46.2,17.89,46.23,19.6,44.59,17.7,46.7,17.235,52.83277778
2016-01-28 09:30:00,50,0,18.7,46.16333333,17.89,46.2,19.6,44.59,17.7,46.7,17.225,52.82055556
2016-01-28 09:40:00,50,0,18.7,46.16333333,17.89,46.2,19.6,44.59,17.7,46.59,17.235,52.83277778
2016-01-28 09:50:00,40,0,18.7,46.2,17.89,46.43333333,19.6,44.59,17.7,46.59,17.205,52.79611111
2016-01-28 10:00:00,40,0,18.7,46.26,17.89,46.56,19.6,44.59,17.7,46.56,17.235,52.81777778
2016-01-28 10:10:00,40,0,18.63333333,46.23,17.92666667,46.56,19.63333333,44.53,17.76,46.5,17.21,52.75222222
2016-01-28 10:20:00,40,0,18.7,46.29,18,46.5,19.7,44.59,17.79,46.5,17.23,52.78666667
2016-01-28 10:30:00,30,0,18.7,46.29,18.03333333,46.53,19.7,44.59,17.79,46.43333333,17.225,52.725
2016-01-28 10:40:00,20,0,18.7,46.29,18.1,46.46333333,19.7,44.59,17.89,46.36333333,17.215,52.715
2016-01-28 10:50:00,20,0,18.7,46.4,18.2,46.26,19.66666667,44.52666667,17.96333333,46.23,17.2,52.63277778
2016-01-28 11:00:00,30,0,18.76,46.4,18.2,46.12666667,19.6,44.4,18.1,46.16333333,17.235,52.63277778
2016-01-28 11:10:00,50,0,18.79,46.29,18.245,46.09,19.6,44.4,18.175,45.9975,17.205,52.59611111
2016-01-28 11:20:00,40,0,18.79,46.29,18.29,46,19.6,44.46666667,18.2,45.9,17.2,52.59
2016-01-28 11:30:00,40,0,18.82333333,46.32666667,18.29,45.93333333,19.6,44.5,18.2,45.9,17.2,52.555
2016-01-28 11:40:00,40,0,18.89,46.32666667,18.29,45.86333333,19.6,44.5,18.2,45.9,17.215,52.515
2016-01-28 11:50:00,50,0,18.89,46.2,18.29,45.73,19.7,44.66333333,18.2,45.86333333,17.205,52.505
2016-01-28 12:00:00,40,0,18.89,46.1175,18.39,45.7,19.65,44.545,18.2,45.79,17.2,52.5
2016-01-28 12:10:00,40,0,18.89,46.03,18.39,45.62666667,19.7,44.59,18.2,45.76,17.2,52.46111111
2016-01-28 12:20:00,50,0,19,46,18.39,45.56,19.7,44.7,18.2,45.7,17.2,52.42777778
2016-01-28 12:30:00,50,0,19,45.93333333,18.39,45.43333333,19.7,44.62666667,18.2,45.66333333,17.2,52.41666667
2016-01-28 12:40:00,40,0,19,45.86333333,18.39,45.4,19.7,44.66333333,18.2,45.59,17.2,52.4
2016-01-28 12:50:00,30,0,19.06666667,45.79,18.39,45.32666667,19.7,44.59,18.2,45.59,17.2,52.4
2016-01-28 13:00:00,10,0,19.1,45.82666667,18.39,45.26,19.7,44.56,18.2,45.59,17.2,52.334
2016-01-28 13:10:00,20,0,19.1,45.9,18.46333333,45.26,19.7,44.5,18.2,45.59,17.2,52.29
2016-01-28 13:20:00,30,0,19.13333333,45.9,18.5,45.26,19.7,44.5,18.2,45.53,17.2,52.29
2016-01-28 13:30:00,50,0,19.2,45.82666667,18.5,45.2,19.7,44.5,18.2,45.5,17.2,52.29
2016-01-28 13:40:00,50,0,19.2,45.66333333,18.5,45.26,19.7,44.5,18.2,45.5,17.2,52.27
2016-01-28 13:50:00,40,0,19.2,45.53,18.5,45.2,19.7,44.56,18.2,45.4,17.2,52.27
2016-01-28 14:00:00,50,0,19.2,45.4,18.5,45.16333333,19.7,44.5,18.2,45.4,17.2,52.23
2016-01-28 14:10:00,40,0,19.2,45.4,18.5,45.09,19.7,44.5,18.2,45.36333333,17.2,52.2
2016-01-28 14:20:00,40,0,19.2,45.29,18.5,45.09,19.7,44.5,18.2,45.345,17.2,52.2
2016-01-28 14:30:00,40,0,19.26,45.29,18.5,45.06,19.7,44.5,18.2,45.29,17.2,52.17555556
2016-01-28 14:40:00,40,0,19.29,45.29,18.5,45,19.73,44.5,18.2,45.2,17.2,52.189
